IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.248.188,2086,2086,false,SIN,Asia Pacific,Singapore,2,9.97
8.219.228.186,2086,2086,false,SIN,Asia Pacific,Singapore,14,9.96
47.76.37.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,9.96
47.245.37.37,8443,8443,true,NRT,Asia Pacific,Tokyo,105,9.96
8.219.60.68,80,80,false,SIN,Asia Pacific,Singapore,5,9.95
47.74.15.117,80,80,false,NRT,Asia Pacific,Tokyo,91,9.95
8.222.221.90,2052,2052,false,SIN,Asia Pacific,Singapore,18,9.95
8.210.66.190,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,9.95
47.74.3.2,2052,2052,false,NRT,Asia Pacific,Tokyo,82,9.95
47.91.14.62,2053,2053,true,NRT,Asia Pacific,Tokyo,98,9.95
47.74.34.162,8443,8443,true,NRT,Asia Pacific,Tokyo,258,9.94
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,33,9.94
47.91.22.115,2053,2053,true,NRT,Asia Pacific,Tokyo,92,9.94
8.219.245.187,8080,8080,false,SIN,Asia Pacific,Singapore,24,9.93
47.74.34.38,2052,2052,false,NRT,Asia Pacific,Tokyo,111,9.93
47.74.26.196,2082,2082,false,HKG,Asia Pacific,Hong Kong,165,9.93
47.74.41.87,8443,8443,true,NRT,Asia Pacific,Tokyo,191,9.92
8.219.213.112,80,80,false,SIN,Asia Pacific,Singapore,21,9.92
8.222.212.219,8443,8443,true,SIN,Asia Pacific,Singapore,81,9.92
47.91.31.231,8443,8443,true,NRT,Asia Pacific,Tokyo,126,9.91
8.219.156.148,2096,2096,true,SIN,Asia Pacific,Singapore,71,9.91
8.222.129.245,80,80,false,SIN,Asia Pacific,Singapore,5,9.91
47.236.119.253,2087,2087,true,SIN,Asia Pacific,Singapore,73,9.91
8.222.131.102,2083,2083,true,SIN,Asia Pacific,Singapore,78,9.91
8.219.204.120,2096,2096,true,SIN,Asia Pacific,Singapore,76,9.91
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,9.90
8.222.175.78,2096,2096,true,SIN,Asia Pacific,Singapore,140,9.90
47.74.15.117,2086,2086,false,NRT,Asia Pacific,Tokyo,96,9.90
47.245.12.38,8880,8880,false,NRT,Asia Pacific,Tokyo,85,9.90
47.245.56.29,2083,2083,true,NRT,Asia Pacific,Tokyo,80,9.89
47.74.54.33,2086,2086,false,NRT,Asia Pacific,Tokyo,91,9.89
8.219.206.53,8880,8880,false,SIN,Asia Pacific,Singapore,13,9.89
8.219.210.64,2095,2095,false,SIN,Asia Pacific,Singapore,8,9.88
8.219.159.232,8880,8880,false,SIN,Asia Pacific,Singapore,13,9.88
8.219.193.202,80,80,false,SIN,Asia Pacific,Singapore,19,9.88
8.219.51.211,2096,2096,true,SIN,Asia Pacific,Singapore,98,9.87
47.74.27.211,2096,2096,true,NRT,Asia Pacific,Tokyo,170,9.87
8.219.249.38,2096,2096,true,SIN,Asia Pacific,Singapore,40,9.87
8.219.194.170,2052,2052,false,SIN,Asia Pacific,Singapore,21,9.87
47.74.5.233,2052,2052,false,NRT,Asia Pacific,Tokyo,82,9.87
8.219.248.47,2095,2095,false,SIN,Asia Pacific,Singapore,11,9.87
8.222.208.83,8443,8443,true,SIN,Asia Pacific,Singapore,85,9.87
8.219.230.254,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.86
8.219.235.164,2052,2052,false,SIN,Asia Pacific,Singapore,26,9.85
8.219.72.50,8880,8880,false,SIN,Asia Pacific,Singapore,25,9.85
8.219.154.107,8880,8880,false,SIN,Asia Pacific,Singapore,24,9.85
8.222.236.229,2053,2053,true,SIN,Asia Pacific,Singapore,95,9.85
8.219.156.148,2087,2087,true,SIN,Asia Pacific,Singapore,145,9.85
47.74.14.85,2086,2086,false,NRT,Asia Pacific,Tokyo,76,9.84
8.217.91.121,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,9.84
47.245.9.228,80,80,false,NRT,Asia Pacific,Tokyo,77,9.83
47.74.23.99,8443,8443,true,NRT,Asia Pacific,Tokyo,202,9.83
8.219.200.145,2095,2095,false,SIN,Asia Pacific,Singapore,18,9.83
8.219.84.102,8443,8443,true,SIN,Asia Pacific,Singapore,70,9.83
8.219.102.252,2052,2052,false,SIN,Asia Pacific,Singapore,18,9.82
47.245.41.169,2053,2053,true,NRT,Asia Pacific,Tokyo,228,9.82
8.219.210.226,8080,8080,false,SIN,Asia Pacific,Singapore,21,9.82
47.245.11.118,8880,8880,false,NRT,Asia Pacific,Tokyo,83,9.82
47.245.11.62,2096,2096,true,NRT,Asia Pacific,Tokyo,106,9.81
8.219.195.47,2095,2095,false,SIN,Asia Pacific,Singapore,18,9.81
47.245.41.169,2096,2096,true,NRT,Asia Pacific,Tokyo,151,9.81
47.74.5.99,2086,2086,false,NRT,Asia Pacific,Tokyo,76,9.81
47.74.0.183,80,80,false,NRT,Asia Pacific,Tokyo,103,9.81
47.245.32.215,2052,2052,false,NRT,Asia Pacific,Tokyo,98,9.81
8.219.185.191,2096,2096,true,SIN,Asia Pacific,Singapore,95,9.81
8.222.202.163,2096,2096,true,SIN,Asia Pacific,Singapore,63,9.81
8.218.127.249,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,9.81
47.74.39.194,2095,2095,false,NRT,Asia Pacific,Tokyo,77,9.80
8.219.174.142,443,443,true,SIN,Asia Pacific,Singapore,75,9.80
47.236.65.177,80,80,false,SIN,Asia Pacific,Singapore,18,9.80
47.236.116.26,8443,8443,true,SIN,Asia Pacific,Singapore,102,9.80
8.219.72.51,2052,2052,false,SIN,Asia Pacific,Singapore,4,9.79
47.74.5.150,2083,2083,true,NRT,Asia Pacific,Tokyo,196,9.79
47.74.5.150,2087,2087,true,NRT,Asia Pacific,Tokyo,105,9.79
8.219.210.226,2083,2083,true,SIN,Asia Pacific,Singapore,127,9.79
8.219.104.242,2087,2087,true,SIN,Asia Pacific,Singapore,42,9.78
47.74.3.2,2087,2087,true,NRT,Asia Pacific,Tokyo,170,9.78
8.219.103.65,443,443,true,SIN,Asia Pacific,Singapore,104,9.78
8.219.121.87,2053,2053,true,SIN,Asia Pacific,Singapore,76,9.78
47.245.11.216,2087,2087,true,NRT,Asia Pacific,Tokyo,122,9.78
47.245.38.233,8880,8880,false,NRT,Asia Pacific,Tokyo,85,9.78
8.219.84.214,8080,8080,false,SIN,Asia Pacific,Singapore,13,9.78
8.219.248.47,2053,2053,true,SIN,Asia Pacific,Singapore,46,9.77
8.210.250.120,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,9.77
8.219.60.68,2095,2095,false,SIN,Asia Pacific,Singapore,9,9.77
8.219.65.191,2087,2087,true,SIN,Asia Pacific,Singapore,73,9.77
47.74.16.255,8080,8080,false,NRT,Asia Pacific,Tokyo,81,9.77
47.245.10.123,8080,8080,false,NRT,Asia Pacific,Tokyo,73,9.77
47.74.13.66,8080,8080,false,NRT,Asia Pacific,Tokyo,75,9.76
47.74.46.84,8080,8080,false,NRT,Asia Pacific,Tokyo,73,9.76
8.219.204.120,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.76
8.219.251.81,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.75
47.245.37.98,2083,2083,true,NRT,Asia Pacific,Tokyo,103,9.75
8.222.131.102,2087,2087,true,SIN,Asia Pacific,Singapore,121,9.75
47.74.50.249,2086,2086,false,NRT,Asia Pacific,Tokyo,96,9.75
47.236.119.253,8080,8080,false,SIN,Asia Pacific,Singapore,36,9.75
8.209.252.13,2053,2053,true,NRT,Asia Pacific,Tokyo,108,9.75
47.74.11.9,2087,2087,true,NRT,Asia Pacific,Tokyo,271,9.74
8.217.250.5,80,80,false,HKG,Asia Pacific,Hong Kong,41,9.74
47.245.37.89,2052,2052,false,NRT,Asia Pacific,Tokyo,77,9.74
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,39,9.74
47.245.11.108,2053,2053,true,NRT,Asia Pacific,Tokyo,89,9.74
47.245.12.38,2082,2082,false,NRT,Asia Pacific,Tokyo,92,9.73
47.245.37.125,80,80,false,NRT,Asia Pacific,Tokyo,83,9.73
47.245.52.153,2082,2082,false,NRT,Asia Pacific,Tokyo,76,9.72
8.222.224.17,2053,2053,true,SIN,Asia Pacific,Singapore,120,9.71
47.245.42.210,2087,2087,true,NRT,Asia Pacific,Tokyo,103,9.71
47.91.18.228,2083,2083,true,NRT,Asia Pacific,Tokyo,107,9.70
8.222.180.86,2053,2053,true,SIN,Asia Pacific,Singapore,20,9.70
47.91.29.108,2053,2053,true,NRT,Asia Pacific,Tokyo,103,9.69
8.222.222.64,2095,2095,false,SIN,Asia Pacific,Singapore,37,9.69
47.245.37.29,80,80,false,NRT,Asia Pacific,Tokyo,77,9.69
47.74.13.94,2095,2095,false,NRT,Asia Pacific,Tokyo,82,9.69
8.210.66.190,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,9.69
8.218.158.94,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,9.69
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,37,9.69
8.219.250.239,2095,2095,false,SIN,Asia Pacific,Singapore,12,9.68
8.217.49.34,8443,8443,true,HKG,Asia Pacific,Hong Kong,116,9.68
47.245.32.215,8080,8080,false,NRT,Asia Pacific,Tokyo,76,9.68
8.222.129.32,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.68
8.219.106.15,2082,2082,false,SIN,Asia Pacific,Singapore,21,9.67
47.245.115.6,2053,2053,true,SIN,Asia Pacific,Singapore,14,9.66
8.217.239.116,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,9.66
47.245.37.125,2096,2096,true,NRT,Asia Pacific,Tokyo,128,9.65
8.219.222.8,2052,2052,false,SIN,Asia Pacific,Singapore,31,9.65
8.219.206.180,2083,2083,true,SIN,Asia Pacific,Singapore,119,9.65
47.74.15.80,80,80,false,NRT,Asia Pacific,Tokyo,99,9.65
8.219.134.63,8443,8443,true,SIN,Asia Pacific,Singapore,83,9.65
8.219.70.117,2053,2053,true,SIN,Asia Pacific,Singapore,76,9.65
8.219.201.8,2086,2086,false,SIN,Asia Pacific,Singapore,17,9.65
8.219.12.152,443,443,true,SIN,Asia Pacific,Singapore,71,9.64
8.219.175.127,8880,8880,false,SIN,Asia Pacific,Singapore,2,9.64
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,9.64
8.219.222.8,443,443,true,SIN,Asia Pacific,Singapore,98,9.64
8.219.197.111,8080,8080,false,SIN,Asia Pacific,Singapore,20,9.64
8.217.49.34,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,9.63
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,9.63
47.245.14.160,2083,2083,true,NRT,Asia Pacific,Tokyo,95,9.63
47.245.4.22,8880,8880,false,HKG,Asia Pacific,Hong Kong,157,9.63
47.236.119.253,2086,2086,false,SIN,Asia Pacific,Singapore,23,9.62
47.245.54.58,2052,2052,false,NRT,Asia Pacific,Tokyo,75,9.61
8.219.208.69,8080,8080,false,SIN,Asia Pacific,Singapore,10,9.61
47.74.27.211,2087,2087,true,NRT,Asia Pacific,Tokyo,134,9.61
47.74.54.145,2095,2095,false,NRT,Asia Pacific,Tokyo,94,9.61
8.219.3.53,2052,2052,false,SIN,Asia Pacific,Singapore,14,9.61
8.222.210.182,2095,2095,false,SIN,Asia Pacific,Singapore,3,9.61
8.222.227.191,8080,8080,false,SIN,Asia Pacific,Singapore,29,9.60
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,63,9.60
47.236.97.90,8443,8443,true,SIN,Asia Pacific,Singapore,83,9.60
47.245.11.216,2096,2096,true,NRT,Asia Pacific,Tokyo,194,9.59
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,18,9.59
47.245.33.56,8443,8443,true,NRT,Asia Pacific,Tokyo,188,9.59
47.236.116.26,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.59
47.245.33.56,2086,2086,false,NRT,Asia Pacific,Tokyo,76,9.59
47.245.10.164,8443,8443,true,NRT,Asia Pacific,Tokyo,166,9.59
47.74.27.211,8080,8080,false,NRT,Asia Pacific,Tokyo,82,9.58
8.219.210.93,2083,2083,true,SIN,Asia Pacific,Singapore,148,9.58
47.74.13.200,2053,2053,true,NRT,Asia Pacific,Tokyo,164,9.57
47.236.75.113,2096,2096,true,SIN,Asia Pacific,Singapore,80,9.56
8.219.112.75,8080,8080,false,SIN,Asia Pacific,Singapore,9,9.56
8.219.126.240,8080,8080,false,SIN,Asia Pacific,Singapore,9,9.56
47.245.11.216,8443,8443,true,NRT,Asia Pacific,Tokyo,82,9.56
47.76.37.57,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,9.55
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.55
8.219.196.24,2095,2095,false,SIN,Asia Pacific,Singapore,14,9.55
8.219.154.107,2087,2087,true,SIN,Asia Pacific,Singapore,118,9.55
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,128,9.55
8.218.65.237,80,80,false,HKG,Asia Pacific,Hong Kong,49,9.55
8.219.73.188,8443,8443,true,SIN,Asia Pacific,Singapore,69,9.55
8.219.196.117,80,80,false,SIN,Asia Pacific,Singapore,11,9.55
47.74.49.62,2082,2082,false,NRT,Asia Pacific,Tokyo,88,9.55
8.219.198.139,8080,8080,false,SIN,Asia Pacific,Singapore,19,9.54
47.245.41.84,2083,2083,true,NRT,Asia Pacific,Tokyo,96,9.54
47.91.16.198,2053,2053,true,NRT,Asia Pacific,Tokyo,93,9.54
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,64,9.53
47.74.15.120,2096,2096,true,NRT,Asia Pacific,Tokyo,163,9.53
8.222.193.65,8880,8880,false,SIN,Asia Pacific,Singapore,27,9.53
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,9.53
8.222.221.86,443,443,true,SIN,Asia Pacific,Singapore,154,9.53
47.74.13.239,2053,2053,true,NRT,Asia Pacific,Tokyo,158,9.53
8.218.201.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,9.53
8.219.210.226,8880,8880,false,SIN,Asia Pacific,Singapore,24,9.53
8.222.227.191,2052,2052,false,SIN,Asia Pacific,Singapore,18,9.53
8.222.249.98,8443,8443,true,SIN,Asia Pacific,Singapore,133,9.52
47.245.57.109,2096,2096,true,NRT,Asia Pacific,Tokyo,82,9.52
8.219.228.157,80,80,false,SIN,Asia Pacific,Singapore,192,9.52
47.245.9.99,80,80,false,NRT,Asia Pacific,Tokyo,109,9.52
47.245.12.38,2052,2052,false,NRT,Asia Pacific,Tokyo,80,9.52
8.219.151.193,2053,2053,true,SIN,Asia Pacific,Singapore,82,9.52
8.219.248.47,2096,2096,true,SIN,Asia Pacific,Singapore,98,9.52
8.219.159.232,2087,2087,true,SIN,Asia Pacific,Singapore,53,9.51
8.219.110.88,8080,8080,false,SIN,Asia Pacific,Singapore,6,9.51
8.219.235.164,2083,2083,true,SIN,Asia Pacific,Singapore,96,9.51
8.219.3.53,8080,8080,false,SIN,Asia Pacific,Singapore,20,9.51
47.245.11.118,2083,2083,true,NRT,Asia Pacific,Tokyo,201,9.51
8.219.152.195,2096,2096,true,SIN,Asia Pacific,Singapore,77,9.51
8.209.252.13,2082,2082,false,NRT,Asia Pacific,Tokyo,78,9.51
8.219.240.160,2052,2052,false,SIN,Asia Pacific,Singapore,14,9.51
47.251.74.226,443,443,true,LAX,North America,Los Angeles,184,9.50
47.245.34.36,2083,2083,true,NRT,Asia Pacific,Tokyo,196,9.50
8.219.248.170,2086,2086,false,SIN,Asia Pacific,Singapore,18,9.50
8.219.175.127,80,80,false,SIN,Asia Pacific,Singapore,2,9.50
47.245.58.175,2087,2087,true,NRT,Asia Pacific,Tokyo,86,9.50
8.222.221.109,2086,2086,false,SIN,Asia Pacific,Singapore,27,9.50
8.222.238.141,2095,2095,false,SIN,Asia Pacific,Singapore,15,9.49
8.219.235.164,2087,2087,true,SIN,Asia Pacific,Singapore,31,9.49
8.209.240.229,2082,2082,false,NRT,Asia Pacific,Tokyo,76,9.49
8.219.215.214,2086,2086,false,SIN,Asia Pacific,Singapore,12,9.49
8.219.251.81,2087,2087,true,SIN,Asia Pacific,Singapore,60,9.49
8.219.65.191,2083,2083,true,SIN,Asia Pacific,Singapore,61,9.48
47.74.13.66,8443,8443,true,NRT,Asia Pacific,Tokyo,154,9.48
47.91.19.249,8443,8443,true,NRT,Asia Pacific,Tokyo,127,9.48
8.219.199.220,2052,2052,false,SIN,Asia Pacific,Singapore,19,9.48
47.243.70.197,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,9.48
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,350,9.48
47.245.41.169,2095,2095,false,NRT,Asia Pacific,Tokyo,73,9.48
47.91.31.235,2086,2086,false,NRT,Asia Pacific,Tokyo,83,9.48
8.219.201.8,2096,2096,true,SIN,Asia Pacific,Singapore,110,9.48
47.245.115.6,2087,2087,true,SIN,Asia Pacific,Singapore,8,9.47
47.245.3.137,8880,8880,false,NRT,Asia Pacific,Tokyo,77,9.47
47.245.40.161,8080,8080,false,NRT,Asia Pacific,Tokyo,88,9.47
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,78,9.46
8.219.242.208,80,80,false,SIN,Asia Pacific,Singapore,14,9.46
47.236.94.113,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.46
8.219.73.188,8880,8880,false,SIN,Asia Pacific,Singapore,16,9.46
8.222.226.15,2087,2087,true,SIN,Asia Pacific,Singapore,94,9.46
8.219.198.34,2082,2082,false,SIN,Asia Pacific,Singapore,41,9.45
47.91.16.214,8080,8080,false,NRT,Asia Pacific,Tokyo,80,9.45
8.217.248.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,9.45
47.245.9.228,2082,2082,false,NRT,Asia Pacific,Tokyo,83,9.45
47.74.26.132,2052,2052,false,NRT,Asia Pacific,Tokyo,88,9.45
8.219.173.239,8880,8880,false,SIN,Asia Pacific,Singapore,15,9.45
47.245.8.185,2096,2096,true,NRT,Asia Pacific,Tokyo,146,9.44
8.218.143.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,9.44
8.219.142.229,2082,2082,false,SIN,Asia Pacific,Singapore,30,9.44
47.245.11.216,8880,8880,false,NRT,Asia Pacific,Tokyo,80,9.44
8.222.254.91,2096,2096,true,SIN,Asia Pacific,Singapore,45,9.44
8.219.228.157,80,80,false,SIN,Asia Pacific,Singapore,12,9.44
8.219.73.21,8080,8080,false,SIN,Asia Pacific,Singapore,12,9.44
8.219.210.226,2052,2052,false,SIN,Asia Pacific,Singapore,23,9.44
8.222.137.178,2053,2053,true,SIN,Asia Pacific,Singapore,137,9.43
47.74.5.150,8080,8080,false,NRT,Asia Pacific,Tokyo,81,9.43
8.219.137.50,2087,2087,true,SIN,Asia Pacific,Singapore,72,9.43
47.74.0.183,2082,2082,false,NRT,Asia Pacific,Tokyo,83,9.43
47.74.49.62,8443,8443,true,NRT,Asia Pacific,Tokyo,164,9.42
47.236.94.113,2083,2083,true,SIN,Asia Pacific,Singapore,49,9.42
8.219.113.27,2083,2083,true,SIN,Asia Pacific,Singapore,85,9.42
8.219.152.195,8880,8880,false,SIN,Asia Pacific,Singapore,21,9.42
47.91.31.235,8443,8443,true,NRT,Asia Pacific,Tokyo,75,9.42
8.219.98.13,8443,8443,true,SIN,Asia Pacific,Singapore,109,9.42
8.219.215.12,8880,8880,false,SIN,Asia Pacific,Singapore,22,9.41
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,9.41
8.222.215.228,2096,2096,true,SIN,Asia Pacific,Singapore,85,9.41
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,92,9.41
47.245.8.156,8443,8443,true,NRT,Asia Pacific,Tokyo,133,9.41
47.91.21.107,2083,2083,true,NRT,Asia Pacific,Tokyo,150,9.40
8.217.49.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,87,9.40
8.218.127.249,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,9.40
8.217.85.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,9.40
47.236.94.109,2095,2095,false,SIN,Asia Pacific,Singapore,30,9.39
8.219.245.187,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.39
47.245.31.0,2083,2083,true,NRT,Asia Pacific,Tokyo,81,9.39
8.219.250.239,2096,2096,true,SIN,Asia Pacific,Singapore,156,9.39
8.219.198.139,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.39
8.219.122.55,2087,2087,true,SIN,Asia Pacific,Singapore,75,9.39
8.222.252.150,8080,8080,false,SIN,Asia Pacific,Singapore,4,9.38
8.219.154.107,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.38
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,9.38
47.245.41.69,8443,8443,true,NRT,Asia Pacific,Tokyo,177,9.37
47.245.33.158,2053,2053,true,NRT,Asia Pacific,Tokyo,90,9.37
8.217.251.62,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,9.37
8.222.202.163,8443,8443,true,SIN,Asia Pacific,Singapore,119,9.37
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,9.37
47.245.2.231,8080,8080,false,NRT,Asia Pacific,Tokyo,99,9.36
8.209.252.13,80,80,false,NRT,Asia Pacific,Tokyo,103,9.36
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,88,9.36
47.74.18.121,2053,2053,true,NRT,Asia Pacific,Tokyo,179,9.36
8.222.136.196,2052,2052,false,SIN,Asia Pacific,Singapore,42,9.36
8.219.179.34,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.36
8.219.198.34,2087,2087,true,SIN,Asia Pacific,Singapore,90,9.36
47.245.12.179,8443,8443,true,NRT,Asia Pacific,Tokyo,76,9.35
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,9.35
8.219.6.157,2053,2053,true,SIN,Asia Pacific,Singapore,90,9.34
8.222.202.163,2082,0,false,SIN,Asia Pacific,Singapore,4,9.34
8.219.113.27,2053,2053,true,SIN,Asia Pacific,Singapore,73,9.34
47.236.116.208,2096,2096,true,SIN,Asia Pacific,Singapore,94,9.33
8.219.210.64,2052,2052,false,SIN,Asia Pacific,Singapore,40,9.33
8.219.50.180,443,443,true,SIN,Asia Pacific,Singapore,69,9.33
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,9.33
8.218.211.17,2083,2083,true,HKG,Asia Pacific,Hong Kong,106,9.33
8.219.206.53,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.32
8.219.60.68,2087,2087,true,SIN,Asia Pacific,Singapore,89,9.32
8.219.201.8,2052,2052,false,SIN,Asia Pacific,Singapore,3,9.32
8.219.102.252,8880,8880,false,SIN,Asia Pacific,Singapore,9,9.31
8.222.175.78,2096,2096,true,SIN,Asia Pacific,Singapore,5,9.31
8.219.202.130,2053,2053,true,SIN,Asia Pacific,Singapore,31,9.31
8.222.140.87,2083,2083,true,SIN,Asia Pacific,Singapore,82,9.31
47.236.83.239,2086,2086,false,SIN,Asia Pacific,Singapore,23,9.31
8.219.175.233,443,443,true,SIN,Asia Pacific,Singapore,60,9.31
8.219.72.51,80,80,false,SIN,Asia Pacific,Singapore,14,9.30
8.219.151.193,2095,2095,false,SIN,Asia Pacific,Singapore,16,9.29
8.219.140.229,2053,2053,true,SIN,Asia Pacific,Singapore,74,9.29
47.74.27.151,2095,2095,false,NRT,Asia Pacific,Tokyo,96,9.29
8.219.215.214,8080,8080,false,SIN,Asia Pacific,Singapore,11,9.28
8.219.42.72,2053,2053,true,SIN,Asia Pacific,Singapore,71,9.28
47.74.49.62,2096,2096,true,NRT,Asia Pacific,Tokyo,180,9.28
8.219.67.133,80,80,false,SIN,Asia Pacific,Singapore,21,9.28
47.245.11.118,80,80,false,NRT,Asia Pacific,Tokyo,87,9.28
8.219.106.15,2086,2086,false,SIN,Asia Pacific,Singapore,10,9.27
47.236.119.253,80,80,false,SIN,Asia Pacific,Singapore,25,9.27
8.219.113.27,2087,2087,true,SIN,Asia Pacific,Singapore,56,9.27
8.222.244.123,443,443,true,SIN,Asia Pacific,Singapore,163,9.27
8.219.61.52,2086,2086,false,SIN,Asia Pacific,Singapore,5,9.26
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,77,9.26
47.74.23.99,8880,8880,false,NRT,Asia Pacific,Tokyo,95,9.25
8.219.251.81,2095,2095,false,SIN,Asia Pacific,Singapore,12,9.25
47.74.9.174,2095,2095,false,NRT,Asia Pacific,Tokyo,91,9.25
8.219.215.214,2096,2096,true,SIN,Asia Pacific,Singapore,103,9.24
47.245.52.165,2096,2096,true,NRT,Asia Pacific,Tokyo,76,9.24
8.219.102.252,2087,2087,true,SIN,Asia Pacific,Singapore,68,9.24
47.74.39.194,2053,2053,true,NRT,Asia Pacific,Tokyo,209,9.23
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,41,9.23
8.219.197.111,8880,8880,false,SIN,Asia Pacific,Singapore,13,9.22
8.219.154.107,8443,8443,true,SIN,Asia Pacific,Singapore,58,9.22
8.219.201.174,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.22
47.236.19.51,2095,2095,false,SIN,Asia Pacific,Singapore,12,9.22
8.219.235.164,8080,8080,false,SIN,Asia Pacific,Singapore,9,9.22
47.236.87.246,8443,8443,true,SIN,Asia Pacific,Singapore,54,9.22
8.219.167.113,2053,2053,true,SIN,Asia Pacific,Singapore,56,9.21
47.245.14.160,8080,8080,false,NRT,Asia Pacific,Tokyo,81,9.21
8.222.187.107,8443,8443,true,SIN,Asia Pacific,Singapore,77,9.21
8.222.229.102,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.21
8.219.142.229,2083,2083,true,SIN,Asia Pacific,Singapore,72,9.21
8.217.251.62,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,9.21
8.219.73.188,2096,2096,true,SIN,Asia Pacific,Singapore,82,9.21
8.219.222.8,2096,2096,true,SIN,Asia Pacific,Singapore,112,9.20
8.219.134.63,2053,2053,true,SIN,Asia Pacific,Singapore,72,9.20
47.245.33.158,2095,2095,false,NRT,Asia Pacific,Tokyo,77,9.20
8.219.222.8,443,443,true,SIN,Asia Pacific,Singapore,158,9.20
8.222.197.251,2086,2086,false,SIN,Asia Pacific,Singapore,15,9.19
8.222.150.197,8443,8443,true,SIN,Asia Pacific,Singapore,49,9.19
8.219.72.50,8443,8443,true,SIN,Asia Pacific,Singapore,52,9.19
47.245.90.176,2053,2053,true,SIN,Asia Pacific,Singapore,18,9.18
8.219.113.27,8443,8443,true,SIN,Asia Pacific,Singapore,97,9.18
8.219.67.133,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.18
47.236.19.51,2083,2083,true,SIN,Asia Pacific,Singapore,68,9.18
47.245.39.49,2087,2087,true,HKG,Asia Pacific,Hong Kong,254,9.18
47.74.42.111,2082,2082,false,NRT,Asia Pacific,Tokyo,118,9.17
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,4,9.17
47.74.52.188,2095,2095,false,NRT,Asia Pacific,Tokyo,75,9.17
47.74.7.11,2082,2082,false,NRT,Asia Pacific,Tokyo,101,9.17
8.222.198.105,2096,2096,true,SIN,Asia Pacific,Singapore,127,9.17
8.219.228.186,2087,2087,true,SIN,Asia Pacific,Singapore,113,9.16
8.219.201.174,8443,8443,true,SIN,Asia Pacific,Singapore,82,9.16
