IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
150.230.208.113,2083,2083,true,NRT,Asia Pacific,Tokyo,97,5.95
150.230.216.34,2082,2082,false,NRT,Asia Pacific,Tokyo,81,5.94
138.2.19.122,2087,2087,true,NRT,Asia Pacific,Tokyo,124,5.94
168.138.197.222,2052,2052,false,NRT,Asia Pacific,Tokyo,102,5.94
168.138.196.237,2053,2053,true,NRT,Asia Pacific,Tokyo,83,5.91
158.101.149.52,8443,8443,true,NRT,Asia Pacific,Tokyo,131,5.91
168.138.209.244,80,80,false,NRT,Asia Pacific,Tokyo,108,5.91
150.230.212.87,2083,2083,true,NRT,Asia Pacific,Tokyo,76,5.91
168.138.206.109,2087,2087,true,NRT,Asia Pacific,Tokyo,111,5.91
141.147.167.44,2096,2096,true,NRT,Asia Pacific,Tokyo,113,5.90
168.138.192.185,2053,2053,true,NRT,Asia Pacific,Tokyo,141,5.90
158.101.158.238,2096,2096,true,NRT,Asia Pacific,Tokyo,80,5.89
140.238.48.97,2096,2096,true,NRT,Asia Pacific,Tokyo,153,5.89
158.101.159.212,80,80,false,NRT,Asia Pacific,Tokyo,82,5.89
158.101.149.71,8443,8443,true,NRT,Asia Pacific,Tokyo,129,5.87
138.2.25.122,2082,2082,false,NRT,Asia Pacific,Tokyo,98,5.87
158.101.146.160,2096,2096,true,NRT,Asia Pacific,Tokyo,115,5.87
150.230.216.34,2096,2096,true,NRT,Asia Pacific,Tokyo,99,5.86
168.138.214.62,8880,8880,false,NRT,Asia Pacific,Tokyo,78,5.85
141.147.191.132,2082,2082,false,NRT,Asia Pacific,Tokyo,92,5.85
141.147.168.13,2086,2086,false,NRT,Asia Pacific,Tokyo,97,5.84
193.122.57.100,443,443,true,FRA,Europe,Frankfurt,183,5.84
158.101.148.221,2095,2095,false,HKG,Asia Pacific,Hong Kong,124,5.83
151.145.66.219,2087,2087,true,NRT,Asia Pacific,Tokyo,127,5.83
168.138.206.68,2053,2053,true,NRT,Asia Pacific,Tokyo,147,5.81
141.147.178.115,8880,8880,false,NRT,Asia Pacific,Tokyo,79,5.80
158.101.159.212,2082,2082,false,NRT,Asia Pacific,Tokyo,100,5.80
168.138.197.222,80,80,false,NRT,Asia Pacific,Tokyo,97,5.79
150.230.214.218,2083,2083,true,NRT,Asia Pacific,Tokyo,123,5.79
140.238.41.167,2082,2082,false,NRT,Asia Pacific,Tokyo,96,5.79
150.230.212.87,2096,2096,true,NRT,Asia Pacific,Tokyo,76,5.79
158.101.150.126,2052,2052,false,NRT,Asia Pacific,Tokyo,98,5.78
158.101.137.96,80,80,false,NRT,Asia Pacific,Tokyo,100,5.78
158.101.155.158,2053,2053,true,NRT,Asia Pacific,Tokyo,138,5.78
168.138.196.164,2086,2086,false,HKG,Asia Pacific,Hong Kong,149,5.77
168.138.207.64,2052,2052,false,NRT,Asia Pacific,Tokyo,115,5.77
158.101.139.42,8080,8080,false,NRT,Asia Pacific,Tokyo,100,5.76
168.138.205.195,8880,8880,false,NRT,Asia Pacific,Tokyo,97,5.76
140.238.61.224,8080,8080,false,NRT,Asia Pacific,Tokyo,98,5.75
150.230.219.83,2083,2083,true,NRT,Asia Pacific,Tokyo,104,5.74
138.2.21.31,2083,2083,true,NRT,Asia Pacific,Tokyo,136,5.74
132.226.134.129,443,443,true,CDG,Europe,Paris,184,5.74
150.230.212.9,2052,2052,false,NRT,Asia Pacific,Tokyo,98,5.74
131.186.35.189,2052,2052,false,NRT,Asia Pacific,Tokyo,99,5.72
150.230.221.114,8880,8880,false,NRT,Asia Pacific,Tokyo,106,5.72
158.101.149.52,2052,2052,false,NRT,Asia Pacific,Tokyo,100,5.71
168.138.194.121,8443,8443,true,NRT,Asia Pacific,Tokyo,110,5.71
140.238.35.78,80,80,false,NRT,Asia Pacific,Tokyo,97,5.71
168.138.195.31,2082,2082,false,NRT,Asia Pacific,Tokyo,97,5.71
150.230.221.219,2052,2052,false,NRT,Asia Pacific,Tokyo,109,5.68
168.138.194.121,2083,2083,true,NRT,Asia Pacific,Tokyo,124,5.68
141.147.174.190,80,80,false,NRT,Asia Pacific,Tokyo,106,5.68
158.101.155.115,2083,2083,true,NRT,Asia Pacific,Tokyo,156,5.68
150.230.106.21,8880,8880,false,NRT,Asia Pacific,Tokyo,79,5.67
158.101.131.218,8080,8080,false,NRT,Asia Pacific,Tokyo,99,5.67
140.238.34.208,2095,2095,false,NRT,Asia Pacific,Tokyo,94,5.67
168.138.205.195,2053,2053,true,NRT,Asia Pacific,Tokyo,75,5.67
168.138.200.155,8443,8443,true,NRT,Asia Pacific,Tokyo,114,5.65
158.101.148.221,2052,2052,false,HKG,Asia Pacific,Hong Kong,126,5.65
130.162.189.201,443,443,true,FRA,Europe,Frankfurt,218,5.65
150.230.216.34,2053,2053,true,NRT,Asia Pacific,Tokyo,122,5.62
132.145.54.84,2053,443,true,LHR,Europe,London,173,5.62
138.2.21.31,2082,2082,false,NRT,Asia Pacific,Tokyo,84,5.62
141.147.160.221,8443,8443,true,NRT,Asia Pacific,Tokyo,96,5.60
131.186.37.49,80,80,false,NRT,Asia Pacific,Tokyo,96,5.55
168.138.192.183,443,443,true,NRT,Asia Pacific,Tokyo,90,5.55
168.138.205.195,2083,2083,true,NRT,Asia Pacific,Tokyo,120,5.54
158.101.131.218,2052,2052,false,NRT,Asia Pacific,Tokyo,88,5.52
168.138.209.84,2087,2087,true,NRT,Asia Pacific,Tokyo,100,5.52
140.238.39.33,8080,8080,false,NRT,Asia Pacific,Tokyo,97,5.51
168.138.208.164,2053,2053,true,NRT,Asia Pacific,Tokyo,109,5.51
138.2.31.68,2086,2086,false,HKG,Asia Pacific,Hong Kong,146,5.50
168.138.205.38,2087,2087,true,NRT,Asia Pacific,Tokyo,97,5.50
150.230.220.232,2083,2083,true,NRT,Asia Pacific,Tokyo,127,5.49
158.179.191.14,2095,2095,false,NRT,Asia Pacific,Tokyo,102,5.48
150.230.219.168,2095,2095,false,NRT,Asia Pacific,Tokyo,105,5.47
140.238.51.89,8880,8880,false,NRT,Asia Pacific,Tokyo,99,5.47
140.238.48.97,8880,8880,false,NRT,Asia Pacific,Tokyo,82,5.46
168.138.200.155,2052,2052,false,NRT,Asia Pacific,Tokyo,99,5.45
129.146.248.140,443,443,true,LAX,North America,Los Angeles,211,5.45
150.230.109.138,2083,2083,true,NRT,Asia Pacific,Tokyo,98,5.45
138.2.14.248,8443,8443,true,HKG,Asia Pacific,Hong Kong,169,5.45
150.230.109.138,2053,2053,true,NRT,Asia Pacific,Tokyo,109,5.45
168.138.211.188,8443,8443,true,HKG,Asia Pacific,Hong Kong,150,5.44
146.56.175.7,443,443,true,NRT,Asia Pacific,Tokyo,87,5.44
151.145.70.28,80,80,false,NRT,Asia Pacific,Tokyo,111,5.43
193.123.81.105,443,443,true,CDG,Europe,Paris,201,5.43
158.101.140.154,2083,2083,true,NRT,Asia Pacific,Tokyo,100,5.42
140.238.38.245,8080,8080,false,NRT,Asia Pacific,Tokyo,99,5.41
168.138.200.159,8443,8443,true,NRT,Asia Pacific,Tokyo,112,5.41
138.2.6.15,2083,2083,true,NRT,Asia Pacific,Tokyo,112,5.40
158.101.149.81,2083,2083,true,NRT,Asia Pacific,Tokyo,100,5.40
168.138.206.236,2095,2095,false,NRT,Asia Pacific,Tokyo,95,5.40
151.145.71.127,2096,2096,true,NRT,Asia Pacific,Tokyo,93,5.40
168.138.200.155,2096,2096,true,NRT,Asia Pacific,Tokyo,122,5.39
168.138.206.236,8443,8443,true,NRT,Asia Pacific,Tokyo,111,5.39
140.238.46.138,2082,2082,false,NRT,Asia Pacific,Tokyo,105,5.37
168.138.205.38,8443,8443,true,NRT,Asia Pacific,Tokyo,105,5.37
168.138.211.188,2052,2052,false,HKG,Asia Pacific,Hong Kong,129,5.37
168.138.209.244,2053,2053,true,NRT,Asia Pacific,Tokyo,101,5.36
131.186.35.189,2096,2096,true,NRT,Asia Pacific,Tokyo,103,5.34
158.179.206.143,80,80,false,ARN,Europe,Stockholm,198,5.32
141.147.178.135,2053,2053,true,HKG,Asia Pacific,Hong Kong,119,5.32
158.101.149.81,2052,2052,false,NRT,Asia Pacific,Tokyo,78,5.32
138.2.37.28,8443,443,true,KIX,Asia Pacific,Osaka,98,5.32
158.101.154.70,2082,2082,false,NRT,Asia Pacific,Tokyo,97,5.30
158.101.145.246,2087,2087,true,NRT,Asia Pacific,Tokyo,148,5.28
168.138.202.145,8080,8080,false,NRT,Asia Pacific,Tokyo,100,5.28
150.230.219.83,80,80,false,NRT,Asia Pacific,Tokyo,75,5.27
168.138.207.64,8080,8080,false,NRT,Asia Pacific,Tokyo,98,5.26
158.101.142.103,2096,2096,true,NRT,Asia Pacific,Tokyo,162,5.26
151.145.69.105,2087,2087,true,HKG,Asia Pacific,Hong Kong,147,5.26
158.101.131.218,2082,2082,false,NRT,Asia Pacific,Tokyo,109,5.26
168.138.205.38,8443,8443,true,NRT,Asia Pacific,Tokyo,163,5.25
158.101.155.158,2086,2086,false,NRT,Asia Pacific,Tokyo,109,5.25
168.138.196.164,2052,2052,false,HKG,Asia Pacific,Hong Kong,154,5.24
146.56.132.247,443,443,true,NRT,Asia Pacific,Tokyo,88,5.23
146.56.151.87,2087,2096,true,ICN,Asia Pacific,Seoul,97,5.22
129.146.2.27,443,443,true,LAX,North America,Los Angeles,179,5.22
132.226.172.56,443,443,true,NRT,Asia Pacific,Tokyo,87,5.22
168.138.200.155,2053,2053,true,NRT,Asia Pacific,Tokyo,135,5.20
140.238.58.42,8443,8443,true,NRT,Asia Pacific,Tokyo,158,5.19
168.138.195.31,8080,8080,false,NRT,Asia Pacific,Tokyo,116,5.19
158.101.144.34,8443,8443,true,NRT,Asia Pacific,Tokyo,148,5.19
168.138.205.195,2087,2087,true,NRT,Asia Pacific,Tokyo,111,5.18
141.147.160.86,2053,2053,true,NRT,Asia Pacific,Tokyo,128,5.18
168.138.205.195,2096,2096,true,NRT,Asia Pacific,Tokyo,113,5.18
158.179.206.143,443,443,true,ARN,Europe,Stockholm,190,5.16
132.145.54.84,8443,443,true,LHR,Europe,London,159,5.16
138.2.36.216,443,443,true,KIX,Asia Pacific,Osaka,100,5.15
140.238.34.208,2087,2087,true,NRT,Asia Pacific,Tokyo,102,5.15
130.162.182.195,443,80,false,LHR,Europe,London,164,5.14
138.2.13.200,2087,2087,true,NRT,Asia Pacific,Tokyo,92,5.14
168.138.198.53,8443,8443,true,NRT,Asia Pacific,Tokyo,106,5.14
150.230.222.185,80,80,false,NRT,Asia Pacific,Tokyo,99,5.14
158.101.155.158,2095,2095,false,NRT,Asia Pacific,Tokyo,85,5.13
140.238.34.208,8080,8080,false,NRT,Asia Pacific,Tokyo,110,5.12
193.123.69.77,443,443,true,MXP,Europe,Milan,148,5.12
140.238.33.94,2052,2052,false,NRT,Asia Pacific,Tokyo,97,5.12
158.101.140.255,2096,2096,true,NRT,Asia Pacific,Tokyo,132,5.10
168.138.202.145,2086,2086,false,NRT,Asia Pacific,Tokyo,96,5.09
168.138.206.68,2095,2095,false,NRT,Asia Pacific,Tokyo,101,5.09
150.230.208.113,2052,2052,false,NRT,Asia Pacific,Tokyo,98,5.09
168.138.200.155,2083,2083,true,NRT,Asia Pacific,Tokyo,101,5.07
168.138.212.74,2083,2083,true,NRT,Asia Pacific,Tokyo,103,5.04
140.238.54.149,2086,2086,false,NRT,Asia Pacific,Tokyo,101,5.04
138.2.31.68,80,80,false,HKG,Asia Pacific,Hong Kong,147,5.02
158.101.142.103,2086,2086,false,NRT,Asia Pacific,Tokyo,99,5.01
138.2.0.217,2053,2053,true,NRT,Asia Pacific,Tokyo,114,5.00
168.138.211.145,443,443,true,NRT,Asia Pacific,Tokyo,125,5.00
140.238.61.78,2087,2087,true,NRT,Asia Pacific,Tokyo,90,5.00
140.238.32.112,2052,2052,false,NRT,Asia Pacific,Tokyo,103,4.99
141.147.164.153,2095,2095,false,NRT,Asia Pacific,Tokyo,95,4.97
168.138.195.31,2096,2096,true,NRT,Asia Pacific,Tokyo,96,4.96
158.101.131.218,2083,2083,true,NRT,Asia Pacific,Tokyo,100,4.96
158.101.145.246,8880,8880,false,NRT,Asia Pacific,Tokyo,100,4.96
150.230.109.138,8080,8080,false,NRT,Asia Pacific,Tokyo,79,4.95
158.101.159.181,2083,2083,true,NRT,Asia Pacific,Tokyo,113,4.93
168.138.196.164,8443,8443,true,HKG,Asia Pacific,Hong Kong,155,4.93
158.101.154.70,2087,2087,true,NRT,Asia Pacific,Tokyo,112,4.93
140.238.35.78,8443,8443,true,NRT,Asia Pacific,Tokyo,125,4.91
152.69.202.168,8443,443,true,KIX,Asia Pacific,Osaka,111,4.89
140.238.213.209,443,443,true,MXP,Europe,Milan,169,4.87
152.69.193.215,8443,443,true,KIX,Asia Pacific,Osaka,83,4.87
158.101.150.126,2086,2086,false,NRT,Asia Pacific,Tokyo,99,4.86
168.138.200.155,2053,2053,true,NRT,Asia Pacific,Tokyo,100,4.86
140.83.53.190,443,443,true,KIX,Asia Pacific,Osaka,109,4.85
150.230.105.228,2086,2086,false,HKG,Asia Pacific,Hong Kong,149,4.82
138.2.14.248,2095,2095,false,HKG,Asia Pacific,Hong Kong,146,4.81
138.2.29.250,2053,2053,true,NRT,Asia Pacific,Tokyo,130,4.81
141.147.163.68,443,443,true,NRT,Asia Pacific,Tokyo,104,4.80
141.147.175.230,2083,2083,true,NRT,Asia Pacific,Tokyo,101,4.79
168.138.200.155,2052,2052,false,NRT,Asia Pacific,Tokyo,97,4.78
168.138.197.222,2082,2082,false,NRT,Asia Pacific,Tokyo,101,4.76
151.145.71.40,2087,2087,true,NRT,Asia Pacific,Tokyo,88,4.76
168.138.198.202,8880,8880,false,NRT,Asia Pacific,Tokyo,102,4.74
84.235.169.234,443,443,true,AMS,Europe,Amsterdam,220,4.73
168.138.198.202,80,80,false,NRT,Asia Pacific,Tokyo,108,4.72
151.145.75.28,2096,2096,true,NRT,Asia Pacific,Tokyo,117,4.72
140.238.51.184,2052,2052,false,NRT,Asia Pacific,Tokyo,108,4.71
158.101.148.221,8880,8880,false,HKG,Asia Pacific,Hong Kong,148,4.70
168.138.211.188,2086,2086,false,HKG,Asia Pacific,Hong Kong,157,4.68
168.138.196.164,8443,8443,true,HKG,Asia Pacific,Hong Kong,151,4.68
168.138.198.202,2096,2096,true,NRT,Asia Pacific,Tokyo,93,4.67
150.230.214.218,2086,2086,false,NRT,Asia Pacific,Tokyo,98,4.66
150.230.105.179,8080,8080,false,NRT,Asia Pacific,Tokyo,98,4.65
168.138.212.184,2096,2096,true,NRT,Asia Pacific,Tokyo,98,4.65
89.168.118.76,443,443,true,FRA,Europe,Frankfurt,173,4.65
141.147.166.189,2096,2096,true,NRT,Asia Pacific,Tokyo,82,4.64
168.138.208.17,80,80,false,NRT,Asia Pacific,Tokyo,117,4.64
143.47.182.56,2053,443,true,AMS,Europe,Amsterdam,167,4.62
129.151.152.254,80,80,false,AMS,Europe,Amsterdam,148,4.61
168.138.206.68,80,80,false,NRT,Asia Pacific,Tokyo,100,4.61
158.101.159.212,2086,2086,false,NRT,Asia Pacific,Tokyo,79,4.59
168.138.196.237,2087,2087,true,NRT,Asia Pacific,Tokyo,107,4.59
138.2.18.11,2096,2096,true,NRT,Asia Pacific,Tokyo,115,4.58
168.138.202.145,2087,2087,true,NRT,Asia Pacific,Tokyo,126,4.57
138.2.31.68,2083,2083,true,HKG,Asia Pacific,Hong Kong,167,4.56
131.186.37.49,8080,8080,false,NRT,Asia Pacific,Tokyo,97,4.55
158.101.159.181,2053,2053,true,NRT,Asia Pacific,Tokyo,111,4.52
168.138.196.237,2096,2096,true,NRT,Asia Pacific,Tokyo,134,4.48
158.101.147.4,2096,2096,true,NRT,Asia Pacific,Tokyo,141,4.48
158.179.191.14,80,80,false,NRT,Asia Pacific,Tokyo,98,4.47
129.153.213.8,443,443,true,LAX,North America,Los Angeles,201,4.46
141.147.167.44,2052,2052,false,NRT,Asia Pacific,Tokyo,96,4.46
138.2.14.248,2087,2087,true,HKG,Asia Pacific,Hong Kong,169,4.45
168.138.206.68,2053,2053,true,NRT,Asia Pacific,Tokyo,100,4.45
168.138.205.38,2086,2086,false,NRT,Asia Pacific,Tokyo,89,4.42
140.238.32.184,8080,8080,false,NRT,Asia Pacific,Tokyo,106,4.41
138.2.6.252,8880,8880,false,NRT,Asia Pacific,Tokyo,100,4.41
141.148.229.106,443,443,true,AMS,Europe,Amsterdam,187,4.41
168.138.198.202,2053,2053,true,NRT,Asia Pacific,Tokyo,102,4.40
140.238.40.136,8080,8080,false,NRT,Asia Pacific,Tokyo,77,4.40
158.101.148.221,2087,2087,true,HKG,Asia Pacific,Hong Kong,127,4.36
131.186.37.49,2096,2096,true,NRT,Asia Pacific,Tokyo,100,4.36
158.101.142.200,8443,443,true,NRT,Asia Pacific,Tokyo,106,4.35
150.230.212.9,80,80,false,NRT,Asia Pacific,Tokyo,100,4.35
150.230.219.168,2096,2096,true,NRT,Asia Pacific,Tokyo,113,4.34
131.186.36.248,2095,2095,false,NRT,Asia Pacific,Tokyo,106,4.33
139.185.34.131,443,443,true,MXP,Europe,Milan,158,4.32
168.138.206.236,80,80,false,NRT,Asia Pacific,Tokyo,108,4.31
138.2.6.252,80,80,false,NRT,Asia Pacific,Tokyo,100,4.30
138.2.31.68,2052,2052,false,HKG,Asia Pacific,Hong Kong,125,4.27
131.186.34.244,2095,2095,false,NRT,Asia Pacific,Tokyo,96,4.24
158.101.148.221,2083,2083,true,HKG,Asia Pacific,Hong Kong,159,4.23
141.147.178.135,2087,2087,true,HKG,Asia Pacific,Hong Kong,152,4.21
150.230.105.228,8880,8880,false,HKG,Asia Pacific,Hong Kong,142,4.19
129.151.152.254,443,443,true,AMS,Europe,Amsterdam,165,4.15
193.123.233.143,2096,80,false,NRT,Asia Pacific,Tokyo,96,4.14
151.145.66.219,2083,2083,true,NRT,Asia Pacific,Tokyo,98,4.12
168.138.197.222,2086,2086,false,NRT,Asia Pacific,Tokyo,118,4.08
138.2.6.56,443,443,true,NRT,Asia Pacific,Tokyo,100,4.05
158.101.155.246,2096,2096,true,NRT,Asia Pacific,Tokyo,133,4.05
168.138.196.164,2053,2053,true,HKG,Asia Pacific,Hong Kong,153,4.04
146.56.133.140,2083,80,false,NRT,Asia Pacific,Tokyo,74,3.99
158.101.155.246,8080,8080,false,NRT,Asia Pacific,Tokyo,82,3.99
150.230.105.53,2095,2095,false,NRT,Asia Pacific,Tokyo,101,3.96
158.101.149.122,2096,2096,true,NRT,Asia Pacific,Tokyo,121,3.96
150.230.108.135,8080,8080,false,NRT,Asia Pacific,Tokyo,100,3.93
150.230.212.213,2096,2096,true,NRT,Asia Pacific,Tokyo,117,3.93
140.238.39.33,2082,2082,false,NRT,Asia Pacific,Tokyo,102,3.93
158.101.143.49,2053,2053,true,NRT,Asia Pacific,Tokyo,133,3.92
140.238.61.224,8443,8443,true,NRT,Asia Pacific,Tokyo,167,3.91
168.138.200.159,2083,2083,true,NRT,Asia Pacific,Tokyo,102,3.88
168.138.212.196,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,3.87
168.138.200.155,2087,2087,true,NRT,Asia Pacific,Tokyo,133,3.85
140.83.37.145,8080,8080,false,NRT,Asia Pacific,Tokyo,99,3.84
138.2.6.252,2095,2095,false,NRT,Asia Pacific,Tokyo,97,3.83
150.230.108.135,8443,8443,true,NRT,Asia Pacific,Tokyo,125,3.81
141.147.168.13,8880,8880,false,NRT,Asia Pacific,Tokyo,100,3.80
168.138.211.188,2096,2096,true,HKG,Asia Pacific,Hong Kong,132,3.80
131.186.27.112,2096,443,true,ICN,Asia Pacific,Seoul,88,3.77
168.138.196.164,2087,2087,true,HKG,Asia Pacific,Hong Kong,134,3.77
168.138.208.164,2083,2083,true,NRT,Asia Pacific,Tokyo,89,3.75
140.238.41.167,2053,2053,true,NRT,Asia Pacific,Tokyo,136,3.67
164.152.34.166,80,8080,false,GRU,South America,São Paulo,362,3.62
158.101.140.252,2086,2086,false,NRT,Asia Pacific,Tokyo,97,3.51
141.147.160.221,80,80,false,NRT,Asia Pacific,Tokyo,75,3.50
168.138.195.31,2053,2053,true,NRT,Asia Pacific,Tokyo,114,3.49
150.230.105.53,2053,2053,true,NRT,Asia Pacific,Tokyo,109,3.48
140.83.37.145,80,80,false,NRT,Asia Pacific,Tokyo,103,3.47
138.2.24.114,80,80,false,NRT,Asia Pacific,Tokyo,97,3.45
150.136.61.148,443,0,true,IAD,North America,Ashburn,294,3.45
140.238.51.184,80,80,false,NRT,Asia Pacific,Tokyo,99,3.45
158.101.150.74,2083,2083,true,NRT,Asia Pacific,Tokyo,76,3.45
168.138.198.202,2052,2052,false,NRT,Asia Pacific,Tokyo,85,3.43
151.145.69.105,8443,8443,true,HKG,Asia Pacific,Hong Kong,151,3.43
150.230.105.179,8880,8880,false,NRT,Asia Pacific,Tokyo,75,3.42
158.101.144.189,2095,2095,false,NRT,Asia Pacific,Tokyo,101,3.38
158.101.144.34,2086,2086,false,NRT,Asia Pacific,Tokyo,99,3.37
168.138.198.202,8443,8443,true,NRT,Asia Pacific,Tokyo,112,3.35
150.230.99.142,443,443,true,NRT,Asia Pacific,Tokyo,99,3.33
168.138.209.244,8880,8880,false,NRT,Asia Pacific,Tokyo,99,3.30
168.138.208.17,8080,8080,false,NRT,Asia Pacific,Tokyo,109,3.29
138.2.11.179,2083,2083,true,NRT,Asia Pacific,Tokyo,130,3.29
138.2.14.248,2053,2053,true,HKG,Asia Pacific,Hong Kong,160,3.29
158.101.152.221,2083,2083,true,NRT,Asia Pacific,Tokyo,114,3.29
168.138.200.159,2082,2082,false,NRT,Asia Pacific,Tokyo,104,3.29
129.159.241.172,443,443,true,FRA,Europe,Frankfurt,180,3.28
158.179.191.14,2086,2086,false,NRT,Asia Pacific,Tokyo,100,3.24
151.145.75.28,2087,2087,true,NRT,Asia Pacific,Tokyo,108,3.23
150.230.105.179,2096,2096,true,NRT,Asia Pacific,Tokyo,75,3.22
158.179.191.14,2082,2082,false,NRT,Asia Pacific,Tokyo,101,3.19
141.147.98.193,443,443,true,CDG,Europe,Paris,223,3.14
168.138.198.202,2083,2083,true,NRT,Asia Pacific,Tokyo,98,3.13
168.138.207.64,2087,2087,true,NRT,Asia Pacific,Tokyo,90,3.07
150.230.105.179,2082,2082,false,NRT,Asia Pacific,Tokyo,96,3.05
150.230.22.81,443,443,true,FRA,Europe,Frankfurt,172,3.02
140.238.33.165,2082,2082,false,NRT,Asia Pacific,Tokyo,98,3.01
151.145.64.170,2095,2095,false,NRT,Asia Pacific,Tokyo,101,2.97
140.238.39.87,2052,2052,false,NRT,Asia Pacific,Tokyo,99,2.96
151.145.71.127,2053,2053,true,NRT,Asia Pacific,Tokyo,101,2.94
130.61.14.51,443,443,true,FRA,Europe,Frankfurt,180,2.94
168.138.206.236,2053,2053,true,NRT,Asia Pacific,Tokyo,98,2.86
132.226.6.5,2095,2095,false,NRT,Asia Pacific,Tokyo,75,2.85
168.138.207.64,2096,2096,true,NRT,Asia Pacific,Tokyo,119,2.85
140.238.58.42,2053,2053,true,NRT,Asia Pacific,Tokyo,123,2.82
140.238.32.112,80,80,false,NRT,Asia Pacific,Tokyo,98,2.81
150.230.101.13,8880,8880,false,NRT,Asia Pacific,Tokyo,100,2.79
140.238.32.184,2095,2095,false,NRT,Asia Pacific,Tokyo,102,2.77
140.238.32.112,2082,2082,false,NRT,Asia Pacific,Tokyo,103,2.76
150.230.20.156,8443,443,true,AMS,Europe,Amsterdam,202,2.74
168.138.212.184,2083,2083,true,NRT,Asia Pacific,Tokyo,96,2.74
140.238.35.78,8880,8880,false,NRT,Asia Pacific,Tokyo,96,2.74
168.138.205.38,2053,2053,true,NRT,Asia Pacific,Tokyo,86,2.72
150.230.105.179,2083,2083,true,NRT,Asia Pacific,Tokyo,99,2.64
140.238.40.136,8443,8443,true,NRT,Asia Pacific,Tokyo,198,2.61
158.101.145.246,2086,2086,false,NRT,Asia Pacific,Tokyo,108,2.61
168.138.196.164,2083,2083,true,HKG,Asia Pacific,Hong Kong,152,2.61
141.147.191.132,80,80,false,NRT,Asia Pacific,Tokyo,99,2.60
140.238.58.42,2096,2096,true,NRT,Asia Pacific,Tokyo,177,2.56
168.138.192.183,443,0,true,NRT,Asia Pacific,Tokyo,109,2.55
140.238.54.184,8443,8443,true,NRT,Asia Pacific,Tokyo,75,2.54
168.138.208.164,8443,8443,true,NRT,Asia Pacific,Tokyo,110,2.53
141.147.170.160,2087,2087,true,NRT,Asia Pacific,Tokyo,142,2.47
168.138.198.53,2086,2086,false,NRT,Asia Pacific,Tokyo,104,2.46
168.138.202.145,80,80,false,NRT,Asia Pacific,Tokyo,97,2.45
168.138.208.164,8880,8880,false,NRT,Asia Pacific,Tokyo,100,2.44
168.138.205.38,2082,2082,false,NRT,Asia Pacific,Tokyo,90,2.35
168.138.195.31,80,80,false,NRT,Asia Pacific,Tokyo,98,2.35
158.101.169.13,8443,443,true,FRA,Europe,Frankfurt,207,2.34
141.147.170.160,2095,2095,false,NRT,Asia Pacific,Tokyo,114,2.33
140.238.54.166,8443,8443,true,NRT,Asia Pacific,Tokyo,160,2.32
138.2.14.248,2096,2096,true,HKG,Asia Pacific,Hong Kong,148,2.32
140.238.32.112,8880,8880,false,NRT,Asia Pacific,Tokyo,97,2.29
141.147.64.72,443,443,true,FRA,Europe,Frankfurt,193,2.28
141.147.168.13,2087,2087,true,NRT,Asia Pacific,Tokyo,132,2.28
150.230.106.21,2083,2083,true,NRT,Asia Pacific,Tokyo,103,2.27
168.138.196.164,2096,2096,true,HKG,Asia Pacific,Hong Kong,160,2.26
151.145.64.170,2087,2087,true,NRT,Asia Pacific,Tokyo,108,2.23
168.138.196.237,2083,2083,true,NRT,Asia Pacific,Tokyo,113,2.22
140.83.37.145,8880,8880,false,NRT,Asia Pacific,Tokyo,97,2.21
158.101.140.252,8080,8080,false,NRT,Asia Pacific,Tokyo,97,2.21
158.101.148.221,8443,8443,true,HKG,Asia Pacific,Hong Kong,205,2.20
151.145.64.170,8880,8880,false,NRT,Asia Pacific,Tokyo,99,2.20
168.138.192.185,2083,2083,true,NRT,Asia Pacific,Tokyo,98,2.20
150.230.105.179,8443,8443,true,NRT,Asia Pacific,Tokyo,98,2.16
138.2.20.48,2053,2053,true,NRT,Asia Pacific,Tokyo,116,2.15
141.147.170.160,8880,8880,false,NRT,Asia Pacific,Tokyo,84,2.15
138.2.31.68,2087,2087,true,HKG,Asia Pacific,Hong Kong,158,2.10
158.101.137.96,2053,2053,true,NRT,Asia Pacific,Tokyo,90,2.09
140.238.59.255,8443,8443,true,NRT,Asia Pacific,Tokyo,113,2.05
158.179.191.14,2053,2053,true,NRT,Asia Pacific,Tokyo,83,2.05
141.147.170.160,2096,2096,true,NRT,Asia Pacific,Tokyo,97,2.01
141.147.170.160,8443,8443,true,NRT,Asia Pacific,Tokyo,107,2.01
150.230.20.156,2053,443,true,AMS,Europe,Amsterdam,248,1.99
150.230.219.83,2052,2052,false,NRT,Asia Pacific,Tokyo,97,1.97
158.101.145.246,2096,2096,true,NRT,Asia Pacific,Tokyo,118,1.96
141.147.170.160,2052,2052,false,NRT,Asia Pacific,Tokyo,75,1.95
158.101.144.34,2087,2087,true,NRT,Asia Pacific,Tokyo,185,1.94
151.145.65.203,2096,2096,true,NRT,Asia Pacific,Tokyo,112,1.89
158.101.137.96,8080,8080,false,NRT,Asia Pacific,Tokyo,109,1.89
158.179.191.14,8880,8880,false,NRT,Asia Pacific,Tokyo,114,1.89
141.147.170.160,80,80,false,NRT,Asia Pacific,Tokyo,97,1.89
